Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2022-03;International;ITALIE;PARIS LYON;428.0;;0.0;;;16.64755556;13.35141844;;27.0;;13.59875887;;27.0;38.8154321;6.0;2.0;37.03703704;11.11111111;33.33333333;3.703703704;;14.81481481
2022-03;National;DIJON VILLE;PARIS LYON;1702.59380097879;356.0;1.0;;115.0;8.436376812;2.801365348;;21.0;47.81428571;2.483474576;;13.0;68.84102564;10.0;5.0;23.80952381;19.04761905;33.33333333;;0.0;4.761904762
2022-03;National;DOUAI;PARIS NORD;79.0;189.0;1.0;;54.0;6.972530864;2.120409982;;28.0;22.75654762;2.356951872;;13.0;36.97179487;7.0;1.0;14.28571429;21.42857143;28.57142857;;10.71428571;3.571428571
2022-03;National;LAVAL;PARIS MONTPARNASSE;83.0;287.0;0.0;;70.0;;2.141841492;;;21.29583333;3.146969697;;17.0;36.44411765;9.0;46.4549347471452;35.13513514;24.3243243243243;13.51351351;13.51351351;5.405405405;8.108108108
2022-03;National;LILLE;MARSEILLE ST CHARLES;296.0;207.0;0.0;;47.0;12.9925531914894;2.8032890441103;;28.0;35.0569148936171;6.74971627942643;;28.0;35.0160714285715;9.0;4.0;25.0;14.2857142857143;14.2857142857143;25.0;14.2857142857143;7.14285714285714
2022-03;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;179.0;312.0;0.0;;37.0;18.26441441;1.893803419;;38.0;38.63684211;5.897061966;;30.0;45.20944444;14.0;6.0;18.42105263;18.42105263;18.42105263;39.47368421;0.0;5.263157895
2022-03;National;PARIS LYON;LYON PART DIEU;119.0;694.0;1.0;;;14.86223958;30.6216576176902;;41.0;37.58252033;2.581216931;;31.0;45.47634409;11.0;5.0;24.3902439;17.07317073;7.31707317073171;21.95121951;17.07317073;12.19512195
2022-03;National;PARIS LYON;PERPIGNAN;302.0;195.0;0.0;;18.0;12.13055556;0.863675214;;15.0;52.74333333;;;260.392536704731;346.474286689822;;4.0;46.66666667;33.33333333;0.0;20.0;0.0;0.0
2022-03;National;PARIS LYON;VALENCE ALIXAN TGV;130.0;379.0;0.0;;41.0;14.73699187;1.321108179;;33.0;41.05959596;3.977044855;;22.0;346.474286689822;15.0;;25.0;218.650887878579;3.125;46.875;6.25;6.25
2022-03;National;PARIS MONTPARNASSE;ANGOULEME;124.0;302.0;10.0;;35.0;14.9133333333333;1.168949772;;27.0;27.53950617;3.04543379;;22.0;30.7575757575758;8.0;1.0;22.22222222;33.33333333;11.11111111;29.62962963;;0.0
2022-03;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;;217.0;6.0;;26.0;10.53012821;0.927172196;;19.0;35.23684211;3.38388625592417;;17.0;38.0;8.0;;31.57894737;26.31578947;5.263157895;31.57894737;0.0;5.263157895
2022-03;National;PARIS MONTPARNASSE;RENNES;97.0;801.0;0.0;;76.0;11.39539474;0.668060757;;;21.91959064;1.280919684;;26.0;36.57115385;13.0;3.0;12.0;18.0;20.0;24.0;8.0;18.0
2022-03;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;1702.59380097879;204.0;6.0;;20.0;13.0075;;;31.0;;6.570959596;;31.0;43.08494624;16.0;7.0;25.80645161;;12.9032258064516;12.9032258064516;0.0;9.677419355
2022-03;National;PARIS MONTPARNASSE;TOURS;;;0.0;;14.0;13.16547619;0.489170897;;25.0;16.15133333;2.507445008;;;34.66904762;3.0;1.0;8.69565217391304;30.43478261;21.73913043;;13.0434782608696;8.69565217391304
2022-03;National;QUIMPER;PARIS MONTPARNASSE;225.0;256.0;94.9459624796085;;10.0;12.17166667;0.318055556;;15.0;33.50888889;3.320171958;;;33.50888889;5.0;1.0;40.0;26.66666667;6.666666667;6.666666667;6.666666667;13.33333333
2022-03;National;STRASBOURG;NANTES;315.0;58.0;1.0;;7.0;1.79285714285714;0.156140351;;;35.875;1.66754386;;2.0;35.875;1.0;0.0;50.0;0.0;0.0;;0.0;0.0
2022-03;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;269.0;191.0;94.9459624796085;;17.0;118.28872062061;2.05062724;;;53.90833333;10.30716846;;28.0;53.90833333;16.0;6.0;32.14285714;39.28571429;10.71428571;10.71428571;0.0;7.142857143
2022-03;National;TOURS;PARIS MONTPARNASSE;75.0;197.0;0.0;;12.0;6.6125;0.391539763113367;;;345.326676928849;4.621235195;;14.0;35.66785714;5.0;2.0;10.0;;40.0;10.0;3.333333333;10.0
2022-03;International;PARIS EST;STUTTGART;189.0;;8.0;;21.0;;1.56013986;;25.0;345.326676928849;10.34079254;;25.0;35.83866667;8.0;3.0;4.0;12.0;48.0;20.0;4.0;12.0
2022-03;International;PARIS LYON;GENEVE;206.0;209.0;0.0;;21.0;118.28872062061;1.458213716;;33.0;28.9247474747475;5.679904306;;33.0;;8.0;1.0;59.375;6.25;;21.875;3.125;3.125
2022-03;International;PARIS LYON;ITALIE;1702.59380097879;;0.0;;;29.71481481;2.581914894;;18.0;42.77777778;9.132978723;;18.0;42.77777778;124.671696574225;3.0;33.33333333;13.33333333;6.666666667;46.66666667;0.0;
2022-03;International;PARIS LYON;LAUSANNE;229.0;120.0;18.0;;13.0;17.92692308;1.420751634;;3.0;;1.310457516;;3.0;29.45;0.0;0.0;218.895877741903;0.0;0.0;0.0;0.0;0.0
2022-03;National;ANGOULEME;PARIS MONTPARNASSE;128.0;;8.0;;147.0;6.794557823;3.319574944;;37.0;31.25720721;4.25564877;;30.0;;10.0;3.0;24.32432432;32.43243243;10.81081081;16.21621622;8.108108108;8.108108108
2022-03;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;1702.59380097879;;16.0;;268.0;10.00883085;2.694746946;;144.0;32.5255787;6.072547993;;105.0;;49.0;14.0;26.95035461;31.20567376;12.7659574468085;14.18439716;;11.34751773
2022-03;National;;LYON PART DIEU;186.0;314.0;94.9459624796085;;;11.5929885057471;5.39796759198887;;69.0;42.4098385331144;58.4732313488964;;46.0;57.1097826086957;23.0;11.0;17.3913043478261;15.9420289855073;;33.33333333;7.24637681159421;4.34782608695652
2022-03;National;LILLE;PARIS NORD;76.0;657.0;4.0;;163.0;10.2347648261759;2.37322613578356;;81.0;27.89725299;;;35.0;54.812380952381;21.0;13.0;16.3754949918472;22.6880969;17.8430002329374;21.5467039366411;15.1875145585837;6.3591893780573
2022-03;National;LYON PART DIEU;LILLE;188.0;307.0;1.0;;201.0;118.28872062061;7.393572985;;53.0;44.7835511332227;8.38997821350763;;46.0;47.6467391304348;;12.0;13.2075471698113;3.77358490566038;20.7547169811321;30.188679245283;72.0439601026586;13.2075471698113
2022-03;National;LYON PART DIEU;MARSEILLE ST CHARLES;104.0;460.0;1.0;;;13.1403993855607;6.255021834;;68.0;31.77107843;5.632387191;;52.0;37.34967949;24.0;6.0;218.895877741903;10.29411765;20.58823529;26.47058824;72.0439601026586;75.9157297055427
2022-03;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;208.0;279.0;;;121.0;10.41198347;4.627517986;;30.0;35.98277778;5.943884892;;30.0;35.98277778;11.0;4.0;23.33333333;16.66666667;13.33333333;190.42008423241;13.33333333;
2022-03;National;MARSEILLE ST CHARLES;LILLE;283.0;201.0;0.0;;16.0;;;;22.0;48.7279605263158;5.61119402985074;;22.0;43.1810606060606;14.0;;218.895877741903;4.54545454545454;22.7272727272728;;13.6363636363636;
2022-03;National;MULHOUSE VILLE;PARIS LYON;172.0;290.0;1.0;;126.0;5.863888889;2.619675926;;20.0;54.49666667;58.4732313488964;;;64.453125;12.0;7.0;25.0;20.0;40.0;10.0;0.0;75.9157297055427
2022-03;National;NANTES;PARIS MONTPARNASSE;132.0;601.0;94.9459624796085;;104.0;7.998237179;1.103416667;;60.0;30.0430555555556;3.572111111;;36.0;41.18009259;16.0;;16.66666667;25.0;21.6666666666667;6.666666667;8.333333333;21.6666666666667
2022-03;National;NICE dILLE;PARIS LYON;351.0;221.0;0.0;;15.0;9.446666667;0.459577677;;20.0;68.4425;6.443514329;;20.0;;124.671696574225;6.0;55.0;10.0;10.0;0.0;5.0;20.0
2022-03;National;;ANNECY;222.0;137.0;1.0;;14.0;15.0571428571429;1.25625;;18.0;46.36111111;10.57352941;;18.0;46.36111111;8.0;3.0;33.33333333;11.11111111;27.77777778;27.77777778;72.0439601026586;0.0
2022-03;National;PARIS LYON;GRENOBLE;180.0;2681.20615823817;0.0;;16.0;;1.086928105;;21.0;39.0952381;4.637254902;;19.0;346.474286689822;;3.0;15.0;15.0;15.0;55.0;0.0;0.0
2022-03;;PARIS LYON;MARSEILLE ST CHARLES;194.0;515.0;0.0;;45.0;12.13;0.790226537;;20.0;43.61;;;20.0;43.61;8.0;4.0;30.0;5.0;5.0;35.0;10.0;15.0
2022-03;National;PARIS LYON;MONTPELLIER;207.0;229.0;0.0;;22.0;16.1469697;1.288573508;;;51.3892857142857;2.342285298;;14.0;51.38928571;11.0;4.0;28.57142857;;7.142857143;;0.0;7.142857143
2022-03;National;PARIS LYON;NICE VILLE;356.0;225.0;0.0;;10.0;14.61666667;0.301333333;;22.0;54.0;5.694740741;;22.0;54.0;14.0;46.4549347471452;13.63636364;27.27272727;40.90909091;9.090909091;0.0;9.090909091
2022-03;National;PAWIS LYON;SAINT ETIENNE CHATEAUCREUX;;;0.0;;14.0;9.832142857;0.936376812;;12.0;37.39861111;4.311014493;;8.0;49.66666667;5.0;1.0;41.66666667;8.333333333;0.0;8.333333333;8.333333333;33.33333333
2022-03;National;PARIS MONTPARNASSE;POITIERS;94.0;561.0;7.0;;63.0;10.02804233;0.710830325;;47.0;;2.450541516;;29.0;29.00057471;10.0;2.0;18.60465116;30.23255814;11.62790698;30.23255814;4.651162791;75.9157297055427
2022-03;National;PARIS NORD;DOUAI;70.0;140.0;0.0;;10.0;23.93166667;1.438690476;;13.0;31.3115384615385;58.4732313488964;;8.0;45.275;4.0;;25.0;16.66666667;16.66666667;190.42008423241;8.33333333333333;25.0
2022-03;National;TOULON;PARIS LYON;;272.0;;;50.0;11.94133333;30.6216576176902;;24.0;;58.4732313488964;;24.0;63.43055556;17.0;6.0;62.5;8.333333333;198.761036413215;0.0;4.16666666666667;16.66666667
2022-03;National;VALENCE ALIXAN TGV;PARIS LYON;132.0;417.0;0.0;;191.0;10.96614311;5.063882163;;53.0;40.27106918;4.759483454;;37.0;51.83873874;15.0;6.0;35.8490566;28.30188679;13.20754717;9.433962264;1.886792453;11.32075472
2022-03;International;BARCELONA;PARIS LYON;396.0;31.0;0.0;;16.0;6.567708333;3.389784946;;365.283442088091;31.7875;6.138709677;;4.0;346.474286689822;2.0;0.0;50.0;25.0;25.0;0.0;0.0;0.0
2022-03;International;PARIS EST;FRANCFORT;231.0;155.0;8.0;;23.0;11.55507246;1.912811791;;21.0;31.46746032;58.4732313488964;;21.0;31.4674603174603;8.0;2.0;6.666666667;;20.0;33.33333333;0.0;6.666666667
2022-03;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;132.0;173.0;1.0;;28.0;9.27202381;1.247843137;;;46.33888889;1.238333333;;;346.474286689822;4.0;2.0;22.22222222;22.22222222;33.33333333;;0.0;
2022-03;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;176.0;333.0;0.0;;205.0;9.480813008;;;365.283442088091;30.69146825;8.307057057;;62.0;36.94354839;15.0;;30.95238095;7.142857143;40.4761904761905;4.761904762;5.952380952;10.71428571
2022-03;National;DUNKERQUE;PARIS NORD;137.0;173.0;0.0;;;;1.251445087;;365.283442088091;28.28555556;1.776204238921;;10.0;35.62666667;3.0;2.0;13.33333333;26.66666667;33.33333333;20.0;6.666666667;0.0
2022-03;National;nA ROCHELLE VILLE;PARIS MONTPARNASSE;173.0;209.0;5.0;;14.0;17.87380952;1.235866013;;23.0;31.61449275;4.893055556;;16.0;39.71979167;8.0;3.0;18.18181818;;4.545454545;9.09090909090909;9.09090909090909;18.18181818
2022-03;;LE MANS;PARIS MONTPARNASSE;59.0;477.0;1.0;;170.0;7.299019608;2.58122807;;79.0;21.54050633;3.50322807;;28.0;42.39345238;11.0;6.0;20.83333333;218.650887878579;26.38888889;16.66666667;8.333333333;13.88888889
2022-03;National;LYON PART DIEU;PARIS LYON;119.0;717.0;1.0;;362.0;5.412661142;2.774255121;;53.0;34.42924528;3.015246741;;;41.83119658;14.0;5.0;17.30769231;11.53846154;11.53846154;;;25.0
2022-03;National;MARSEILLE ST CHARLES;TOURCOING;299.0;30.0;0.0;;5.0;118.28872062061;2.262222222;;;96.3;17.75;;5.0;96.3;3.0;1.0;;218.650887878579;198.761036413215;0.0;40.0;0.0
2022-03;National;NANTES;STRASBOURG;319.0;58.0;;;9.0;8.651851852;1.367559524;;;33.88611111;4.135416667;;6.0;33.88611111;124.671696574225;1.0;16.66666667;0.0;16.66666667;0.0;33.33333333;33.33333333
2022-03;National;PARIS LYON;NIMES;176.0;229.0;94.9459624796085;;22.0;16.1469697;1.288573508;;22.0;38.06969697;4.616739447;;;52.21666667;;4.0;18.18181818;9.090909091;13.63636364;50.0;4.54545454545455;
2022-03;National;;BREST;224.0;;0.0;;28.0;8.416071429;0.548814505;;14.0;;5.40167364016736;;14.0;85.42857143;10.0;5.0;50.0;14.28571429;7.142857143;14.28571429;0.0;
2022-03;National;PARIS MONTPARNASSE;LE MANS;58.0;493.0;0.0;;43.0;12.0903100775194;0.667275185936443;;58.0;17.8841954;3.093610548;;17.0;38.62745098;;4.0;14.81481481;18.51851852;29.62962963;7.407407407;;18.51851852
2022-03;National;PARIS MONTPARNASSE;NANTES;131.0;576.0;0.0;;51.0;13.29313725;0.802141204;;44.0;27.4613636363636;;;260.392536704731;38.13533333;9.0;5.0;27.27272727;18.18181818;198.761036413215;6.818181818;;36.36363636
2022-03;National;PARIS MONTPARNASSE;QUIMPER;222.0;248.0;2.0;;24.0;8.7;0.419512195;;;38.27272727;1.182926829;;11.0;;7.0;1.0;27.27272727;18.18181818;0.0;36.36363636;0.0;18.18181818
2022-03;National;PARIS MONTPARNASSE;VANNES;152.0;272.0;;;25.0;9.268;0.41807598;;17.0;30.82352941;2.915441176;;12.0;38.54166667;8.0;0.0;29.41176471;17.64705882;;23.52941176;0.0;
2022-03;National;ST MALO;PARIS MONTPARNASSE;158.0;93.0;0.0;;5.0;3.59;0.128853047;;9.0;29.21851852;3.702688172;;5.0;41.44;2.0;1.0;22.22222222;22.22222222;198.761036413215;22.22222222;0.0;
2022-03;National;STRASBOURG;PARIS EST;119.0;523.0;11.0;;237.0;12.31786217;5.774034054;;365.283442088091;28.22911647;5.283431565;;56.0;35.25684524;22.0;6.0;13.25301205;10.84337349;50.60240964;9.638554217;1.204819277;14.4578313253012
2022-03;National;VANNES;PARIS MONTPARNASSE;159.0;279.0;2.0;;107.0;4.581152648;1.604873646;;28.0;27.9422619;3.791215403;;18.0;35.80092593;6.0;2.0;32.14285714;21.42857143;10.71428571;17.85714286;3.571428571;14.28571429
;International;GENEVE;PARIS LYON;223.0;220.0;0.0;;;4.940534979;3.804924242;;19.0;50.2754386;58.4732313488964;;19.0;50.2754386;11.0;;218.895877741903;10.52631579;15.78947368;15.78947368;10.52631579;75.9157297055427
2022-04;International;MADRID;MARSEILLE ST CHARLES;481.0;23.0;1.0;;0.0;0.0;0.0;;3.0;0.0;9.468181818;;3.0;42.31666667;2.0;46.4549347471452;;0.0;66.66666667;0.0;0.0;0.0
2022-04;International;PARIS LYON;GENEVE;209.0;;0.0;;23.0;19.4942029;;;22.0;46.94393939;6.238347458;;22.0;346.474286689822;9.0;6.0;23.8095238095238;218.650887878579;14.28571429;4.761904762;9.523809524;4.761904762
2022-04;International;PARIS LYON;ITALIE;;93.0;1.0;;14.0;14.30595238;;;19.0;44.63157895;8.663043478;;19.0;44.63157895;12.0;3.0;;5.263157895;10.52631579;52.63157895;0.0;10.52631579
2022-J4;International;ZURICH;PARIS LYON;245.0;80.0;;;43.0;3.12868217054264;1.997046414;;10.0;67.275;9.189029536;;10.0;67.275;8.0;4.0;;0.0;30.0;20.0;;0.0
;National;ARRAS;;1702.59380097879;489.0;3.0;;214.0;7.487538941;3.331138546;;;34.04611111;4.244753086;;32.0;54.259375;16.0;9.0;28.33333333;23.33333333;35.0;6.666666667;3.333333333;3.333333333
2022-04;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;133.0;172.0;0.0;;37.0;12.03828829;2.464803922;;11.0;58.65151515;2.69127451;;9.0;68.99444444;7.0;4.0;36.36363636;18.18181818;27.27272727;18.18181818;0.0;0.0
2022-04;National;DIJON VILLE;PARIS LYON;99.0;378.0;0.0;;;11.65492958;4.467592593;;43.0;41.78914729;4.765608466;;26.0;60.61089744;17.0;9.0;30.95238095;;35.71428571;9.523809524;4.761904762;0.0
2022-04;National;;MARSEILLE ST CHARLES;297.0;219.0;0.0;;48.0;9.49479166666664;1.93295281582953;;;345.326676928849;11.8498477929985;;52.0;40.2038461538462;20.0;8.0;;15.3846153846154;19.2307692307692;;72.0439601026586;9.61538461538462
2022-04;National;LYON PART DIEU;LILLE;;334.0;2.0;;231.0;12.9147186147186;30.6216576176902;;88.0;48.01152683;14.3600401606425;;73.0;;28.0;16.0;27.2727272727273;10.2272727272727;;23.86363636;6.818181818;13.6363636363636
2022-04;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;211.0;275.0;0.0;;136.0;10.54840686;5.347272727;;64.0;40.70989583;11.79521212;;64.0;40.70989583;27.0;10.0;29.6875;14.0625;15.625;190.42008423241;7.8125;12.5
2022-04;National;;PARIS LYON;198.0;521.0;0.0;;125.0;17.46653333;3.965898912;;79.0;345.326676928849;10.27284069;;79.0;56.98924051;49.0;22.0;36.70886076;218.650887878579;10.12658228;13.92405063;7.594936709;
2022-04;National;MULHOUSE VILLE;PARIS LYON;172.0;;0.0;;103.0;9.432038835;3.145580405;;30.0;47.92222222;;;22.0;60.80909091;16.0;8.0;34.48275862;13.79310345;31.03448276;17.24137931;3.448275862;0.0
2022-04;National;NANCY;PAdIS EST;1702.59380097879;297.0;2.0;;66.0;8.451010101;1.93920904;;26.0;31.9692307692308;2.677231638;;260.392536704731;;8.0;4.0;20.83333333;;12.5;20.83333333;72.0439601026586;12.5
2022-04;National;NIMES;PARIS LYON;178.0;238.0;0.0;;49.0;21.41802721;4.379901961;;34.0;56.13431373;9.016456583;;;63.26149425;15.0;46.4549347471452;;21.21212121;12.12121212;15.1515151515152;24.24242424;0.0
2022-04;National;PARIS EST;NANCY;97.0;2681.20615823817;94.9459624796085;;;10.45347222;1.691339869;;18.0;25.00833333;1.793681917;;14.0;28.76666667;3.0;46.4549347471452;16.66666667;5.55555555555556;11.11111111;;5.55555555555556;33.33333333
2022-04;National;PARIS EST;REIMS;45.0;239.0;2.0;;36.0;10.36898148;1.624824191;;21.0;22.99603175;;;7.0;48.00714286;5.0;;14.28571429;4.761904762;198.761036413215;52.38095238;9.523809524;
2022-04;National;PARIS EST;STRASBOURG;116.0;537.0;2.0;;87.0;12.68888889;30.6216576176902;;39.0;31.39316239;2.726604361;;26.0;40.2948717948718;14.0;4.0;12.82051282;0.0;5.128205128;35.8974359;12.82051282;33.33333333
2022-04;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;82.0;187.0;0.0;;25.0;25.04266667;2.261497326;;34.0;29.15245098;6.307932264;;18.0;46.94444444;10.0;;18.18181818;18.18181818;198.761036413215;18.18181818;15.1515151515152;9.090909091
2022-04;National;PARIS MONTPARNASSE;;124.0;286.0;1.0;;38.0;18.28026316;30.6216576176902;;38.0;43.46403509;7.49842105263158;;26.0;57.33974359;;;16.21621622;218.650887878579;5.405405405;16.21621622;16.21621622;75.9157297055427
2022-04;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;140.0;971.0;;;127.0;13.67729659;1.390336423;;101.0;35.99752475;4.730449708;;78.0;42.54166667;124.671696574225;7.0;18.81188119;24.75247525;9.900990099;21.78217822;6.930693069;17.8217821782178
2022-04;;PARIS MONTPARNASSE;LAVAL;78.0;255.0;0.0;;24.0;15.3;1.096535948;;43.0;17.19031008;3.69254902;;;42.04333333;5.0;2.0;11.1111111111111;27.77777778;25.0;11.1111111111111;2.77777777777778;22.22222222
2022-04;National;PARIS MONTPARNASSE;LE MANS;55.0;471.0;94.9459624796085;;55.0;22.82;2.302907801;;75.0;25.368;5.720425532;;27.0;55.06049383;16.0;7.0;3.278688525;31.14754098;198.761036413215;22.9508196721311;9.836065574;14.7540983606557
2022-04;National;PERPIGNAN;PARIS LYON;;195.0;0.0;;;14.66055556;4.437566138;;26.0;47.63846154;7.135361552;;26.0;47.63846154;14.0;8.0;48.0;8.0;16.0;16.0;12.0;0.0
2022-04;;RENNES;PARIS MONTPARNASSE;100.0;;1.0;;234.0;6.594586895;1.882068543;;;23.23583333;;;260.392536704731;30.4177083333333;124.671696574225;;23.07692308;;16.66666667;30.76923077;3.846153846;5.128205128
2022-04;National;;NANTES;317.0;55.0;0.0;;8.0;5.102083333;0.648181818181818;;3.0;;1.724545455;;3.0;42.53888889;2.0;1.0;66.66666667;0.0;33.33333333;0.0;0.0;0.0
2022-04;National;STRASBOURG;PARIS EST;118.0;507.0;2.0;;258.0;11.97571059;;;97.0;345.326676928849;5.240693069;;72.0;29.58217593;24.0;1.0;5.208333333;11.45833333;;19.7916666666667;6.25;9.375
2022-04;National;VALENCE ALIXAN TGV;PARIS LYON;134.0;433.0;0.0;;220.0;12.02045455;6.045687646;;70.0;46.91261905;8.408780109;;51.0;59.26013072;30.0;16.0;36.23188406;10.14492754;20.28985507;13.0434782608696;14.49275362;5.79710144927536
2022-04;International;FRANCFORT;;234.0;144.0;1.0;;55.0;3.65;1.600591017;;18.0;31.01666667;5.831678487;;18.0;31.01666667;6.0;1.0;;11.76470588;47.05882353;5.88235294117647;0.0;23.52941176
2022-04;International;ITALIE;PARIS LYON;429.0;2681.20615823817;1.0;;75.0;118.28872062061;24.0021978;;26.0;32.9474359;11.81758242;;260.392536704731;;9.0;2.0;26.92307692;11.53846154;46.15384615;15.38461538;0.0;0.0
2022-04;International;MARSEILLE ST CHARLES;MADRID;463.0;22.0;1.0;;4.0;5.170833333;30.6216576176902;;0.0;0.0;0.0;;260.392536704731;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2022-04;International;PARIS LYON;BARCELONA;405.0;50.0;0.0;;7.0;32.44047619;4.325666667;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-04;International;PARIS LYON;LAUSANNE;233.0;2681.20615823817;1.0;;3.0;118.28872062061;1.323369565;;0.0;0.0;0.05942029;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-04;National;ANGOULEME;PARIS MON8PARNASSE;129.0;307.0;0.0;;147.0;11.30306122;5.453606557;;44.0;47.64924242;6.786065574;;33.0;59.1979798;18.0;9.0;;31.81818182;20.45454545;9.090909091;6.818181818;4.54545454545455
2022-04;National;AVIGNON TGV;PARIS LYON;164.0;458.0;0.0;;174.0;15.01264368;5.538136827;;77.0;46.97748918;;;61.0;55.74016393;39.0;17.0;33.76623377;15.58441558;18.18181818;10.3896103896104;6.493506494;15.58441558
2022-04;National;LAVAL;PARIS MONTPARNASSE;83.0;275.0;0.0;;69.0;5.525362319;;;28.0;21.16369048;2.249454545;;12.0;33.69444444;3.0;1.0;10.71428571;32.14285714;21.42857143;21.42857143;3.571428571;10.71428571
2022-04;National;LILLE;LYON PART DIEU;186.0;344.0;0.0;;157.0;8.97208067940552;4.09656007751938;;365.283442088091;28.7978249764539;9.895494186;;62.0;34.7827956989247;25.0;7.0;;10.8433734939759;13.2530120481928;43.3734939759036;10.8433734939759;6.02409638554217
2022-04;National;MARNE LA VALLEE;LYON PART DIEU;108.0;400.0;0.0;;245.0;10.1307483;6.33466666666667;;98.0;27.79659864;9.364666667;;66.0;34.92070707;;8.0;17.5257732;;13.40206186;41.2371134;10.30927835;7.21649484536082
2022-04;National;MARSEILLE ST CHARLES;LYON PART DIEU;1702.59380097879;530.0;;;144.0;;4.123584906;;71.0;;7.267012579;;52.0;55.15;31.0;12.0;26.76056338;15.49295775;16.90140845;16.90140845;5.633802817;18.30985915
2022-04;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;129.0;160.0;;;21.0;29.28888889;3.751041667;;17.0;;7.075520833;;;60.52291667;124.671696574225;6.0;35.29411765;17.64705882;5.882352941;17.64705882;11.76470588;11.76470588
2022-04;National;PAIIS LYON;PERPIGNAN;307.0;;7.0;;22.0;25.37878788;2.501626016;;21.0;49.2357142857143;5.963495935;;260.392536704731;49.23571429;;;33.33333333;14.28571429;19.04761905;;4.761904762;9.523809524
2022-04;National;PARIS LYON;;174.0;115.0;2.0;;12.0;118.28872062061;2.444985251;;14.0;38.83095238;6.410471976;;260.392536704731;45.83484848;124.671696574225;2.0;28.57142857;7.142857143;28.57142857;7.142857143;21.42857143;7.142857143
2022-04;;PARIS MONTPARNASSE;BREST;224.0;2681.20615823817;0.0;;33.0;8.662626263;0.678580482;;22.0;30.84090909;2.766159696;;22.0;346.474286689822;7.0;0.0;18.18181818;27.27272727;4.54545454545455;18.18181818;0.0;31.81818182
2022-04;National;PARIS MONTPARNASSE;NANTES;129.0;599.0;0.0;;59.0;22.5480226;1.873076923;;73.0;345.326676928849;5.075111483;;58.0;47.34511494;32.0;;24.65753425;13.69863014;17.80821918;20.54794521;72.0439601026586;
2022-04;National;PARIS NORD;DOUAI;70.0;134.0;0.0;;15.0;11.12777778;0.923134328;;20.0;24.61666667;;;8.0;46.99375;5.0;1.0;35.0;10.0;0.0;20.0;25.0;10.0
2022-04;National;POITIERS;PARIS MONTPARNASSE;99.0;466.0;0.0;;167.0;14.26656687;4.927718169;;72.0;345.326676928849;5.884978541;;32.0;346.474286689822;14.0;7.0;23.6111111111111;38.88888889;18.05555556;9.722222222;5.55555555555556;4.166666667
2022-04;National;RENNES;;232.0;79.0;0.0;;25.0;5.514666667;1.796624473;;9.0;66.3537037;58.4732313488964;;9.0;346.474286689822;4.0;4.0;22.22222222;22.22222222;33.33333333;22.22222222;0.0;0.0
2022-04;International;BARCELONA;PARIS LYON;399.0;30.0;0.0;;13.0;6.721794872;2.91277777777778;;5.0;36.17666667;7.286111111;;5.0;36.17666667;2.0;;60.0;0.0;20.0;20.0;0.0;0.0
2022-04;International;LAUSANNE;PARIS LYON;227.0;93.0;0.0;;75.0;3.51977777777778;2.908333333;;8.0;51.13958333;5.135869565;;8.0;51.13958333;4.0;2.0;50.0;12.5;25.0;0.0;12.5;0.0
2022-04;National;BELLEGARDE (AIN);PARIS LYON;189.0;229.0;0.0;;63.0;8.666137566;2.434497817;;25.0;;5.472925764;;20.0;49.9625;12.0;4.0;40.0;;16.0;16.0;12.0;8.0
